user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
1088535,19,785,6,29,246,312.17,8,7.6,17,18710,1,0,1,0
197874,21,878,34,22,116,375.58,11,6.65,106,23179,0,0,1,0
40340,31,490,61,149,30,131.14,12,6.84,0,8106,1,0,0,1
85786,0,392,26,1,53,459.89,12,9.13,430,27054,0,0,1,0
3331317,38,532,61,121,159,176.51,7,7.05,94,10600,0,0,1,0
262100,17,216,46,262,433,81.45,11,7.38,0,4782,0,0,1,0
28239,182,1670,48,126,547,739.63,13,8.19,424,48043,0,0,0,1
66209,76,878,27,34,195,270.9,12,8.05,382,17267,0,0,0,1
42436,22,735,7,78,116,240.0,12,7.17,110,14105,1,0,0,1
776101,11,463,26,42,65,145.46,9,7.39,63,8456,0,0,0,1
83244,8,915,84,5,81,164.5,12,6.81,7,10860,0,0,0,1
393709,52,938,16,46,168,399.7,10,8.06,0,24903,1,0,1,0
280323,14,597,12,0,16,271.15,10,8.42,199,16234,0,0,1,0
22799,39,2276,48,379,169,474.74,13,6.23,679,29823,0,0,1,0
99738,29,603,9,48,61,224.61,12,7.78,46,13476,0,0,1,0
3855157,1,697,21,14,0,549.3,6,6.74,842,33525,0,1,0,0
167449,11,584,3,165,24,176.47,11,6.39,2,10449,0,0,0,1
239426,20,890,9,20,21,207.6,11,8.06,77,12237,0,0,0,1
46153,12,654,62,13,195,148.27,12,7.05,0,8664,0,0,1,0
402394,7,1061,16,3,228,256.44,10,7.29,103,15386,0,0,0,1
3396489,11,882,64,107,62,354.84,7,6.96,53,21442,0,1,0,0
2413835,21,643,153,291,785,110.75,7,6.53,0,7673,0,0,0,1
261318,6,1225,55,102,0,247.5,11,6.8,0,16231,0,0,0,1
662127,49,180,139,3,339,79.4,9,8.08,6,4788,0,0,1,0
402980,5,510,77,17,143,234.28,10,8.3,39,14031,0,0,0,1
4139399,79,2507,0,80,147,556.89,6,6.1,2,34707,0,1,0,0
278165,4,1294,19,15,108,195.87,10,7.21,154,12433,1,0,1,0
27401,26,1144,23,21,118,328.72,13,7.19,47,18979,0,0,1,0
36968,20,413,109,16,183,99.79,12,8.31,0,5935,0,0,0,1
157083,3,833,25,75,15,183.83,11,6.27,0,10975,0,0,1,0
1459419,28,1177,68,17,5,249.37,8,6.77,119,14960,0,0,0,1
383716,64,1063,15,43,172,235.41,10,8.05,2,14665,0,0,1,0
122232,6,971,42,18,3,208.85,12,6.29,21,13372,1,0,0,1
