user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
125488,72,469,6,21,881,335.3,12,9.28,95,20045,0,0,1,0
1415959,224,547,25,36,177,147.15,8,7.97,5,9307,0,1,0,0
36570,106,2108,19,2,784,508.25,12,7.45,1,31510,0,0,1,0
249659,111,210,146,12,1246,53.6,11,9.02,12,3359,1,1,0,0
40992,116,242,15,1,340,108.94,12,8.3,94,6270,0,0,0,1
6104742,274,73,6,2,126,27.3,3,8.49,0,1608,0,0,1,0
15142,266,1520,0,0,374,307.9,13,6.3,0,19069,1,0,0,1
3543683,118,367,2,0,1112,114.51,6,7.77,0,6624,0,0,1,0
1875544,144,529,13,17,94,133.97,8,8.73,0,8277,0,0,0,1
169954,548,583,12,9,1,126.65,11,7.35,3,7845,0,0,0,1
133142,189,374,1,1,762,80.26,11,9.04,77,4467,0,0,1,0
681221,225,400,84,2,219,135.47,9,7.6,0,8187,1,1,0,0
155289,79,1785,159,86,1307,309.28,11,7.48,0,18002,0,0,1,0
128931,263,249,111,2,1018,80.18,12,7.33,3,4752,0,0,1,0
288885,106,417,6,1,1241,75.2,10,9.8,1,5007,1,1,0,0
600565,92,418,1,27,458,105.54,9,7.77,54,6688,0,0,1,0
3970673,55,621,196,50,1429,211.37,6,6.89,0,13159,0,1,0,0
24149,151,732,70,5,63,142.45,13,7.75,108,8768,0,0,0,1
1083767,584,1080,134,35,373,289.09,8,9.15,0,17952,1,1,0,0
2008378,150,546,132,18,1262,76.82,7,7.27,4,5205,1,1,0,0
34211,181,275,4,29,151,75.17,12,8.12,8,4480,0,1,0,0
167571,44,194,0,0,1145,45.83,11,9.01,0,2769,1,0,1,0
158201,174,679,46,27,40,173.27,11,6.57,0,10335,0,0,0,1
3393265,138,527,16,15,300,206.02,7,8.1,18,12349,0,0,1,0
181811,256,489,59,13,202,203.39,11,8.53,0,12087,0,0,0,1
1515773,235,281,126,41,468,146.0,8,7.41,3,8880,0,1,0,0
269781,83,350,44,6,832,129.09,11,7.85,44,7608,1,0,1,0
219452,273,670,12,10,133,196.64,11,8.26,34,11764,0,0,1,0
232657,90,259,0,5,695,96.43,11,9.77,0,5709,0,0,1,0
3066521,115,880,2,0,443,263.03,7,6.16,1,16143,0,1,0,0
