user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
1918578,9,1,0,0,4,0.2,8,8.5,0,12,0,0,1,0
258876,4,155,9,4,51,45.88,11,7.67,0,2695,1,0,1,0
1261369,2,46,0,0,0,37.5,8,8.17,56,2193,0,0,1,0
159890,23,67,1,2,11,17.42,11,7.94,0,1051,1,0,0,1
2156855,10,90,9,0,9,31.61,7,7.92,1,1857,0,0,1,0
96013,2,33,4,1,13,41.97,12,7.87,25,2371,0,0,1,0
2159677,5,63,0,1,1,45.35,7,8.21,0,2708,1,0,1,0
446387,1,117,15,12,45,43.21,9,7.69,40,2436,0,0,1,0
411451,17,63,0,4,127,23.96,10,10.0,2,1433,1,0,1,0
315158,4,799,12,13,30,187.9,10,7.2,2,11394,0,0,1,0
518271,2,332,3,14,303,141.27,9,7.55,29,8314,0,0,1,0
161167,4,693,17,7,5,161.55,11,6.71,2,9918,0,0,1,0
459293,3,0,0,0,0,0.1,9,10.0,0,6,1,1,0,0
153597,18,300,62,21,70,130.6,11,7.98,24,7667,0,0,0,1
195637,4,94,14,4,21,47.63,11,8.69,0,2812,0,0,1,0
76354,5,143,3,26,32,38.82,12,6.99,4,2328,1,0,1,0
34482,5,17,0,0,6,5.55,12,7.75,8,323,1,0,1,0
441368,11,197,6,14,24,54.76,9,7.57,8,3306,0,1,0,0
84685,3,316,25,5,39,119.5,12,7.51,4,7101,1,0,0,1
398274,29,52,1,1,30,30.87,10,9.05,0,1827,1,0,1,0
78524,14,45,14,16,131,30.66,12,7.62,4,1848,1,0,1,0
695,1,84,8,2,33,28.49,14,8.01,50,1500,0,0,0,1
305383,44,609,7,18,33,297.95,10,8.21,51,17721,0,0,1,0
71689,8,109,6,4,134,36.24,12,7.45,0,2123,1,0,1,0
497376,0,2,0,0,0,1.95,9,9.5,0,113,1,0,0,1
51238,98,99,14,40,107,67.29,12,8.39,0,4035,1,0,1,0
43999,4,215,20,12,19,127.91,12,8.34,9,7622,0,0,1,0
125491,6,61,1,4,0,12.49,12,6.83,3,726,0,0,1,0
401190,5,319,0,74,0,88.76,10,7.21,14,5387,0,0,1,0
306669,3,161,8,17,95,49.48,10,7.24,0,3193,1,1,0,0
1666,0,87,11,13,15,32.31,13,8.67,5,1861,1,0,0,1
147783,4,20,4,2,25,5.38,11,6.6,0,313,1,1,0,0
278739,3,131,3,18,45,44.85,10,6.91,0,2594,1,0,0,1
38731,8,69,6,6,0,62.95,12,9.33,82,3751,0,0,1,0
1513101,7,301,4,16,52,106.71,8,6.75,0,6443,0,0,0,1
257090,21,313,57,9,131,127.99,11,8.37,125,7758,1,0,1,0
24779,12,84,6,2,72,55.69,13,7.34,5,3354,1,0,1,0
1354817,23,104,2,2,69,55.28,8,8.99,3,3257,0,0,1,0
7208,5,126,30,26,16,58.45,13,8.0,0,3485,0,0,1,0
59109,15,70,21,14,34,18.66,12,7.48,0,1128,1,0,1,0
775733,0,53,2,12,13,11.73,9,8.7,5,638,0,0,1,0
30083,7,208,24,18,129,60.23,12,7.29,0,3669,1,0,1,0
1463763,1,161,9,25,97,70.23,8,6.99,0,4111,0,0,1,0
174590,2,11,1,0,0,7.15,11,8.4,0,432,0,0,1,0
1187535,100,173,7,2,103,106.04,8,8.5,119,6644,1,1,0,0
21208,3,231,3,20,19,91.57,13,8.03,0,5474,0,0,0,1
177116,0,2,0,0,0,3.13,11,9.0,5,190,1,1,0,0
125039,24,31,9,0,42,13.36,12,9.14,0,793,1,0,0,1
51538,1,312,62,37,58,68.05,12,6.64,0,3985,0,0,1,0
127403,5,311,6,7,15,63.27,12,8.32,5,3643,0,0,0,1
106626,26,150,14,101,23,42.28,12,7.03,6,2376,0,0,0,1
67931,7,525,1,38,21,129.75,12,7.38,14,7559,0,0,0,1
403796,25,50,3,2,58,15.73,10,8.55,0,911,0,0,1,0
37356,23,163,19,12,36,46.0,12,8.26,2,2758,0,0,0,1
133370,10,55,4,6,5,25.52,11,8.94,50,1457,1,0,1,0
101640,19,193,17,1,147,61.32,12,7.95,0,3686,0,0,0,1
424654,14,350,1,0,22,106.73,10,6.73,50,6301,0,0,0,1
349439,5,892,18,0,39,198.75,10,7.98,0,11664,0,0,1,0
271731,8,57,1,0,292,38.25,11,9.08,0,2303,1,1,0,0
440268,8,102,0,3,101,36.35,9,7.08,0,2186,1,1,0,0
62274,34,421,30,9,219,125.3,12,6.88,0,7650,0,0,0,1
2014781,7,197,7,1,4,60.69,7,7.3,2,3551,0,0,1,0
296608,16,113,0,7,12,55.31,10,5.19,9,3338,0,0,1,0
191346,3,30,4,2,44,20.81,11,8.44,0,1215,1,0,1,0
414689,19,205,36,16,156,72.78,10,8.1,5,4412,1,0,1,0
314159,0,11,6,0,24,8.68,10,8.62,5,483,0,0,1,0
507092,5,597,4,11,53,163.63,9,6.33,0,9855,0,0,1,0
284551,15,298,10,30,114,65.94,10,7.3,9,4494,1,0,0,1
96845,4,61,0,0,0,16.19,12,8.52,0,937,1,0,1,0
184508,5,43,31,0,11,19.0,11,7.51,0,1115,0,0,0,1
9601,9,82,22,6,14,161.75,13,8.92,139,9764,1,0,0,1
340315,3,89,1,0,5,107.93,10,8.38,198,25271,0,0,1,0
218229,6,140,7,44,84,80.1,11,6.07,11,4757,0,0,1,0
494738,2,78,1,0,275,17.02,9,7.46,0,1023,1,0,1,0
265663,3,76,12,0,26,26.99,11,8.8,66,1397,0,0,0,1
210336,5,92,8,8,4,68.86,11,7.53,43,4031,0,0,1,0
83102,3,702,0,24,26,154.58,12,7.76,46,9206,0,0,0,1
554705,66,120,0,0,57,57.49,9,9.54,0,3403,0,0,1,0
4629,2,259,0,31,4,63.48,13,6.63,14,3673,0,0,0,1
27032,9,475,3,29,157,179.96,13,7.35,23,10664,0,0,1,0
66295,7,43,3,1,1,60.94,12,7.33,56,3631,0,0,0,1
301362,1,0,0,1,1,3.52,10,6.0,0,211,1,0,1,0
2856,55,197,0,36,60,84.42,13,7.38,1,5026,0,0,1,0
83258,5,37,0,2,0,10.25,12,7.27,0,554,1,0,0,1
2726453,1,5,0,0,1,16.85,7,9.43,15,1010,1,0,1,0
1280373,2,246,0,6,0,72.7,8,6.79,12,4211,0,1,0,0
254536,9,235,10,0,18,77.47,11,8.94,37,4467,1,0,1,0
200415,5,166,0,0,9,41.79,11,7.47,0,2782,0,0,1,0
54532,15,158,1,1,109,36.89,12,9.39,2,2238,0,0,0,1
292441,16,188,14,4,280,71.33,10,8.55,3,4487,1,0,0,1
70287,3,111,1,1,36,61.06,12,8.32,3,3578,0,0,0,1
50398,5,33,1,0,3,13.9,12,7.0,0,799,0,0,1,0
1223305,6,191,1,2,4,120.6,8,6.71,50,7032,1,0,0,1
296694,5,18,7,2,38,14.3,10,7.53,15,836,0,0,0,1
199704,20,130,9,16,101,46.64,11,8.08,58,2658,0,0,0,1
191011,0,70,2,0,317,22.4,11,7.21,0,1296,0,0,1,0
196963,21,549,14,1,66,179.56,11,8.0,0,10627,0,0,1,0
129134,29,106,5,2,45,52.12,12,7.46,0,3086,0,0,0,1
1231239,21,80,4,7,1,40.39,8,8.74,0,2360,0,1,0,0
64816,49,193,17,15,69,53.89,12,7.3,0,3218,0,0,0,1
510501,2,64,3,1,2,53.15,9,8.14,5,3219,1,1,0,0
40738,2,5,1,0,2,2.26,12,8.7,0,130,1,0,1,0
1361207,3,234,0,1,171,92.54,8,8.75,17,5379,0,0,1,0
29723,8,74,3,2,0,51.31,12,8.05,0,3036,0,0,0,1
402797,2,75,0,2,1,32.93,10,9.29,25,1982,0,1,0,0
1132005,0,47,2,3,53,29.86,8,7.84,0,1786,1,1,0,0
1318469,5,76,3,0,1,41.02,8,8.06,12,2518,0,0,1,0
122557,1,168,4,11,9,122.38,12,6.86,45,7282,0,0,1,0
345594,82,438,18,14,82,195.85,10,8.2,9,11660,0,0,1,0
1176169,2,104,1,45,54,49.32,8,8.02,0,2906,1,1,0,0
93327,4,68,3,9,90,28.14,12,8.58,0,1600,1,0,0,1
396857,1,4,0,0,0,1.22,10,9.2,0,108,1,0,1,0
444391,9,178,0,4,97,51.38,9,6.98,22,3129,0,0,1,0
254907,2,56,0,1,33,22.97,11,9.04,1,1370,0,0,1,0
388445,12,34,12,15,15,17.24,10,7.07,0,1048,1,1,0,0
266946,20,242,0,0,4,79.33,11,8.36,3,5527,0,0,1,0
74700,10,395,4,20,23,144.99,12,6.1,62,8466,0,0,0,1
163999,5,103,7,10,433,29.05,11,7.45,42,1667,1,0,1,0
63985,60,203,4,4,173,83.79,12,8.1,0,5004,1,0,1,0
186555,0,60,3,2,18,25.77,11,8.63,14,1485,0,0,0,1
420047,11,504,8,4,174,139.8,10,8.13,34,8446,1,1,0,0
