user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
3583731,0,105,3,0,32,9.45,6,8.05,0,438,0,0,1,0
5296780,2,60,0,1,0,19.56,4,9.1,0,1252,0,0,1,0
2318577,21,446,3,6,18,150.32,7,7.95,20,9074,0,1,0,0
3431285,25,301,1,15,88,157.51,7,7.85,0,9444,0,0,1,0
4792319,14,27,6,2,47,12.29,5,7.62,0,734,0,1,0,0
2707171,5,96,6,4,37,20.89,7,7.93,0,1181,1,1,0,0
3268033,107,206,0,0,47,96.03,7,7.84,77,5783,1,1,0,0
3600451,26,55,8,3,105,10.13,6,8.78,0,590,1,0,1,0
4465435,33,71,6,2,56,54.43,5,8.84,0,3247,0,0,1,0
5234120,1,61,1,2,22,23.85,4,9.19,5,1425,1,1,0,0
3091591,3,78,0,2,4,56.92,7,9.18,13,3417,0,1,0,0
6388981,18,164,4,0,314,21.0,3,4.49,2,1598,0,1,0,0
3484373,11,713,5,3,192,151.16,6,8.0,0,9002,1,0,0,1
3489499,8,298,7,0,12,208.2,6,8.24,3,12442,0,1,0,0
3457941,20,213,26,8,120,104.5,6,7.41,3,6242,0,1,0,0
6413904,13,114,3,0,190,37.39,3,8.65,1,2238,0,1,0,0
3852783,14,113,6,3,181,38.01,6,8.26,3,2564,1,1,0,0
4907776,37,263,24,8,525,81.85,5,8.6,0,4850,0,1,0,0
3927197,0,71,13,54,0,15.95,6,6.69,0,977,1,0,0,1
5253682,7,105,49,7,56,18.6,4,8.0,4,1181,0,1,0,0
4520017,12,225,6,12,60,31.63,5,8.13,0,2123,0,1,0,0
5254043,2,219,1,0,0,54.99,4,8.06,0,3103,0,0,1,0
2366847,1,4,0,0,0,2.67,7,9.8,13,203,0,1,0,0
3741489,16,90,0,5,54,17.83,6,9.23,0,1102,0,1,0,0
4470147,24,120,55,0,276,21.62,5,7.86,27,1198,0,1,0,0
4645801,4,36,0,1,4,9.31,5,9.51,0,557,0,1,0,0
4298711,3,62,3,0,1,46.51,6,8.08,7,2760,0,1,0,0
5094787,34,135,6,2,62,30.11,4,7.74,0,1827,0,1,0,0
4039225,1,73,1,2,3,24.77,6,9.19,15,1488,0,1,0,0
3941021,2,79,6,5,1,49.33,6,7.46,75,2948,0,1,0,0
7116767,17,106,61,6,41,79.58,2,8.4,228,4974,0,1,0,0
4478849,8,123,17,34,41,53.59,5,4.31,3,3237,0,1,0,0
5533202,64,218,16,10,104,108.62,4,7.51,0,6577,0,1,0,0
1943120,2,20,0,1,10,22.41,8,7.47,0,1336,0,1,0,0
6260109,3,8,0,1,0,21.31,3,9.13,0,1343,0,0,1,0
3844371,9,126,0,2,20,35.5,6,8.18,0,2090,1,1,0,0
4229371,21,475,11,1,251,91.02,6,7.74,0,5758,1,0,1,0
4976778,16,246,13,72,61,83.47,5,8.48,0,4992,1,0,0,0
3561675,14,105,7,5,36,63.91,6,8.59,5,3729,0,1,0,0
2777281,4,338,11,20,42,126.07,7,7.61,0,7510,0,1,0,0
6435623,7,11,0,0,5,4.72,3,7.0,0,287,1,1,0,0
3326005,1,208,0,2,8,45.36,7,8.57,0,2702,0,1,0,0
4474153,47,147,16,1,167,41.15,5,8.86,0,2368,1,1,0,0
4239793,3,123,2,7,7,83.21,6,8.17,53,5040,0,0,1,0
2304253,1,13,0,0,9,3.91,7,8.06,0,234,0,1,0,0
2832791,12,47,0,19,61,31.2,7,7.3,0,1855,0,0,1,0
6072364,4,35,0,0,2,16.55,3,8.47,0,996,1,1,0,0
