anime_id,Shounen,Shoujo,Seinen,Ecchi,Mecha,Supernatural,SliceofLife,Action,Adventure,Comedy,Drama,Magic,Romance,type_ONA,type_OVA,type_special,pg13,pg17,90s,00s,10s
6686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
36800,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
28607,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
967,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
30196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
2117,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
33654,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
5883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33352,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
14527,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
165,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
31163,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3064,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
32998,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1563,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0
1271,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
36996,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
34088,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
4618,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
20533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2086,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
15879,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
4015,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
15651,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
36106,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
10321,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
34009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2330,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
31173,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1496,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
16157,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
992,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
10263,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
915,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
782,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
17909,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
32038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7590,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
8438,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
8538,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5251,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
24627,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
32772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4591,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
30567,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10870,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5226,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1219,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
36498,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
2954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
1008,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
1465,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
12375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
34580,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1491,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
35828,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
17497,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
31706,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
18115,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
3332,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
338,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
30651,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1498,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
11457,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5200,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2916,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3081,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
33731,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11663,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
35968,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1165,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2116,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21177,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
18767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
488,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
31319,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
6694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1187,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
32667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
11031,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
706,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
17082,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1706,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
30384,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
31096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3615,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
33746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
28981,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10490,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
32802,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
24835,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
32949,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1836,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0
4339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
25877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
421,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
32886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1175,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
10370,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
12411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3419,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
33788,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
20557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
20267,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2390,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1915,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
2251,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
10372,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12291,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1685,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
28171,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
845,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6444,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16524,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
35145,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
5644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
15291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
337,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
29941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
230,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
34740,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10258,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2554,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
60,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
25839,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
30014,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
109,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
3593,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
347,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
33836,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
863,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
2596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
67,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
35635,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
32829,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
20033,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
31370,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
15633,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1676,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
35843,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
294,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
22729,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
34572,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1230,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
582,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2904,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
35788,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11319,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
4927,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
30947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
589,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
107,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
17873,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
35067,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
225,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
2105,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
21995,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
24893,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
27785,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2924,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
535,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
30727,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4266,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
33254,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
7268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3962,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
10495,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
13561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2331,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
33003,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
33241,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1214,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
4549,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1489,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
35720,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
7016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1986,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1191,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
1775,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0
2457,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
16646,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
14467,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
284,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
14967,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
35224,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1738,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19769,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
12967,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
86,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
444,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
28623,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
21603,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1952,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0
3057,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
20787,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25437,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
2269,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
7066,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
34337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
18411,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1295,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0
19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3572,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2813,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4214,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
19117,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
35203,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1
24123,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
30016,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
28883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5670,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4151,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
34966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6509,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
22135,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
33314,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
28791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9220,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
12709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
33037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18857,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
4062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9539,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
35298,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4163,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
12531,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1810,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
1947,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
20159,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1
1412,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
36108,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
287,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4725,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
34055,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
10572,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5689,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
81,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
34839,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32023,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36775,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
10834,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
12991,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
448,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
837,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2325,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
348,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2730,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
22055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
35883,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
30015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3972,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2933,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3503,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
10711,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
715,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
1060,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
16385,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
2978,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
2829,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
2747,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1193,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
19799,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
29017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
23781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3270,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
18277,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
34403,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
34052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3858,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
31368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
240,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
22433,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
20473,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
34636,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
6033,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
49,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0
13357,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
31580,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
